1ef7a979-e498-656c-849d-0b6129a49340,2024-09-24T19:08:28+02:00,reward,incoming,0.01,EUR,0.00003224,SCRT,310.17,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef7a97f-8662-6938-81be-1d262b85b540,2024-09-24T19:10:59+02:00,reward,incoming,0.01,EUR,0.00018025,APE,55.48,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef80129-f496-6a10-aadb-1762155977db,2024-10-01T18:31:34+02:00,reward,incoming,0.10,EUR,0.00004400,ETH,2272.73,EUR,Cryptocurrency,5,-,-,-,-,-
1ef8017a-d77a-6656-bc0a-7b02ab724287,2024-10-01T19:07:45+02:00,reward,incoming,0.01,EUR,0.00003230,SCRT,309.60,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef8017f-d974-6f74-9eca-11400f6b9733,2024-10-01T19:09:59+02:00,reward,incoming,0.01,EUR,0.00018061,APE,55.37,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef80183-c74b-67c2-90e5-c53c36da4800,2024-10-01T19:11:45+02:00,reward,incoming,0.01,EUR,0.00038551,AUDIO,25.94,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef8590a-57c1-659e-9858-3758cedab110,2024-10-08T18:16:16+02:00,reward,incoming,0.10,EUR,0.00004402,ETH,2271.69,EUR,Cryptocurrency,5,-,-,-,-,-
1ef8b171-00ee-678e-a8a4-7f356e75a51a,2024-10-15T19:01:04+02:00,reward,incoming,0.11,EUR,0.00004405,ETH,2497.16,EUR,Cryptocurrency,5,-,-,-,-,-
1ef8b1b6-ad51-6e1e-a519-19874a3c9284,2024-10-15T19:32:14+02:00,reward,incoming,0.01,EUR,0.00038663,AUDIO,25.86,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef8b1bb-9ac5-6b74-a49f-03731bf01c37,2024-10-15T19:34:26+02:00,reward,incoming,0.01,EUR,0.00018101,APE,55.25,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef8b1bd-a292-658a-b849-71b8732d7229,2024-10-15T19:35:21+02:00,reward,incoming,0.01,EUR,0.00003237,SCRT,308.93,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef90964-4e9e-659c-9d36-05d39972d82d,2024-10-22T18:54:14+02:00,reward,incoming,0.10,EUR,0.00004253,ETH,2351.28,EUR,Cryptocurrency,5,-,-,-,-,-
1ef90981-75a8-6404-80a6-f9a440304183,2024-10-22T19:07:17+02:00,reward,incoming,0.01,EUR,0.00018132,APE,55.15,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef90986-73da-6406-a8d7-8fb2b8ee578a,2024-10-22T19:09:31+02:00,reward,incoming,0.01,EUR,0.00038748,AUDIO,25.81,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef90989-0af5-6b4a-af96-17fcacc625a3,2024-10-22T19:10:40+02:00,reward,incoming,0.01,EUR,0.00003242,SCRT,308.45,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef96139-4867-6af2-abbc-cb287da29c38,2024-10-29T17:33:51+01:00,reward,incoming,0.10,EUR,0.00004256,ETH,2349.62,EUR,Cryptocurrency,5,-,-,-,-,-
1ef96186-be6e-6b9a-8d41-9d10ffb3bd65,2024-10-29T18:08:30+01:00,reward,incoming,0.01,EUR,0.00018167,APE,55.04,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef96189-e88a-61ce-80cc-35973863405a,2024-10-29T18:09:55+01:00,reward,incoming,0.01,EUR,0.00003248,SCRT,307.88,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef9618b-0d55-69bc-9226-1b92328180a8,2024-10-29T18:10:26+01:00,reward,incoming,0.01,EUR,0.00038846,AUDIO,25.74,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef9b955-17d9-6d12-aab0-c5679b3d243b,2024-11-05T17:45:09+01:00,reward,incoming,0.10,EUR,0.00004258,ETH,2348.52,EUR,Cryptocurrency,5,-,-,-,-,-
1ef9b98a-6d27-6e2e-81a4-a72d267486ba,2024-11-05T18:09:00+01:00,reward,incoming,0.01,EUR,0.00018203,APE,54.94,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef9b98d-fe81-67aa-827e-4bdfdc7125bd,2024-11-05T18:10:36+01:00,reward,incoming,0.01,EUR,0.00003254,SCRT,307.31,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef9b98f-17df-6476-9908-81dae8d21d98,2024-11-05T18:11:06+01:00,reward,incoming,0.01,EUR,0.00038945,AUDIO,25.68,EUR,Cryptocurrency,2198,-,-,-,-,-
1efa115e-e5c7-6650-ae0c-d3ce49ba7312,2024-11-12T17:48:23+01:00,reward,incoming,0.13,EUR,0.00004260,ETH,3051.64,EUR,Cryptocurrency,5,-,-,-,-,-
1efa118c-f217-6b7a-b5fc-932fb8f60641,2024-11-12T18:08:59+01:00,reward,incoming,0.01,EUR,0.00018239,APE,54.83,EUR,Cryptocurrency,1102,-,-,-,-,-
1efa1190-20ab-66dc-b092-41a19de8614d,2024-11-12T18:10:25+01:00,reward,incoming,0.01,EUR,0.00039045,AUDIO,25.61,EUR,Cryptocurrency,2198,-,-,-,-,-
1efa1191-b933-6174-b9f2-c194a04dddd3,2024-11-12T18:11:08+01:00,reward,incoming,0.01,EUR,0.00003260,SCRT,306.75,EUR,Cryptocurrency,2639,-,-,-,-,-
1efa694a-605c-68f0-94e4-3d4b08b9e401,2024-11-19T17:38:04+01:00,reward,incoming,0.13,EUR,0.00004262,ETH,3050.21,EUR,Cryptocurrency,5,-,-,-,-,-
1efa6989-6a2b-6144-813c-4dea44aa72c6,2024-11-19T18:06:16+01:00,reward,incoming,0.01,EUR,0.00030781,AUDIO,32.49,EUR,Cryptocurrency,2198,-,-,-,-,-
1efa698b-1b51-6ac6-be87-0b5e9cdb1418,2024-11-19T18:07:01+01:00,reward,incoming,0.01,EUR,0.00003266,SCRT,306.18,EUR,Cryptocurrency,2639,-,-,-,-,-
1efa6993-1de7-63f0-90cf-3b44fbdbfebd,2024-11-19T18:10:36+01:00,reward,incoming,0.01,EUR,0.00015749,APE,63.50,EUR,Cryptocurrency,1102,-,-,-,-,-
1efa72db-000f-6976-906b-8b4a4091bafb,2024-11-20T11:53:34+01:00,transfer,incoming,0.10,EUR,0.09296767,APE,1.04,EUR,Cryptocurrency,1102,-,-,-,-,-,-
1efa72da-fc64-6bf0-d7c1-1bfd07e7061c,2024-11-20T11:53:34+01:00,transfer(unstake),outgoing,0.10,EUR,0.09296767,APE,1.08,EUR,Cryptocurrency,1102,-,-,-,-,-
1efa72db-a612-63f0-f03f-fa3b85056c88,2024-11-20T11:53:51+01:00,transfer(unstake),outgoing,0.04,EUR,0.00006476,BNB,617.67,EUR,Cryptocurrency,46,-,-,-,-,-
1efa72db-a68e-684c-af9b-59fa7ae99003,2024-11-20T11:53:52+01:00,transfer,incoming,0.04,EUR,0.00006476,BNB,583.47,EUR,Cryptocurrency,46,-,-,-,-,-,-
1efa72dc-2a09-6b68-80ac-51aea2f48b9f,2024-11-20T11:54:05+01:00,transfer,incoming,0.02,EUR,0.15395616,AUDIO,0.14,EUR,Cryptocurrency,2198,-,-,-,-,-,-
1efa72dc-297f-6440-34f9-1d1f8d232145,2024-11-20T11:54:05+01:00,transfer(unstake),outgoing,0.02,EUR,0.15395616,AUDIO,0.13,EUR,Cryptocurrency,2198,-,-,-,-,-
1efa72dc-bd3b-6170-a73c-647039f5627d,2024-11-20T11:54:20+01:00,transfer(unstake),outgoing,0.01,EUR,0.01788520,SCRT,0.56,EUR,Cryptocurrency,2639,-,-,-,-,-
1efa72dc-bdd0-6acc-a9a2-0faa26a84385,2024-11-20T11:54:21+01:00,transfer,incoming,0.01,EUR,0.01788520,SCRT,0.33,EUR,Cryptocurrency,2639,-,-,-,-,-,-
T1efa72dd-4477-6c07-ac0c-3750b7eaee43,2024-11-20T11:55:02+01:00,sell,incoming,0.77,EUR,7669.51888924,LUNC,0.00,EUR,Cryptocurrency,133,-,-,-,-,-,0.00
T1efa72dd-44ce-6a77-91c6-c3396c908aff,2024-11-20T11:55:02+01:00,buy,outgoing,0.77,EUR,1.56099760,BEST,0.49,EUR,Cryptocurrency,33,-,-,-,-,-,0.00
T1efa72dd-447a-631b-ac0c-3750b7eaee43,2024-11-20T11:55:02+01:00,sell,incoming,0.04,EUR,0.09095465,OSMO,0.44,EUR,Cryptocurrency,2879,-,-,-,-,-,0.00
T1efa72dd-45a3-60e9-91c6-c3396c908aff,2024-11-20T11:55:02+01:00,buy,outgoing,0.04,EUR,0.08109078,BEST,0.49,EUR,Cryptocurrency,33,-,-,-,-,-,0.00
T1efa72dd-447a-6321-ac0c-3750b7eaee43,2024-11-20T11:55:03+01:00,sell,incoming,0.01,EUR,0.01788520,SCRT,0.56,EUR,Cryptocurrency,2639,-,-,-,-,-,0.00
T1efa72dd-45e0-617b-91c6-c3396c908aff,2024-11-20T11:55:03+01:00,buy,outgoing,0.01,EUR,0.02027269,BEST,0.49,EUR,Cryptocurrency,33,-,-,-,-,-,0.00
T1efa72dd-4477-6c09-ac0c-3750b7eaee43,2024-11-20T11:55:03+01:00,sell,incoming,0.09,EUR,0.09296767,APE,0.97,EUR,Cryptocurrency,1102,-,-,-,-,-,0.00
T1efa72dd-4735-6e47-91c6-c3396c908aff,2024-11-20T11:55:03+01:00,buy,outgoing,0.09,EUR,0.18245427,BEST,0.49,EUR,Cryptocurrency,33,-,-,-,-,-,0.00
T1efa72dd-447a-631f-ac0c-3750b7eaee43,2024-11-20T11:55:03+01:00,sell,incoming,0.02,EUR,0.15395616,AUDIO,0.13,EUR,Cryptocurrency,2198,-,-,-,-,-,0.00
T1efa72dd-46b4-67f3-91c6-c3396c908aff,2024-11-20T11:55:03+01:00,buy,outgoing,0.02,EUR,0.04054539,BEST,0.49,EUR,Cryptocurrency,33,-,-,-,-,-,0.00
T1efa72dd-447a-631d-ac0c-3750b7eaee43,2024-11-20T11:55:03+01:00,sell,incoming,0.03,EUR,0.00006476,BNB,463.25,EUR,Cryptocurrency,46,-,-,-,-,-,0.00
T1efa72dd-4652-6d6f-91c6-c3396c908aff,2024-11-20T11:55:03+01:00,buy,outgoing,0.03,EUR,0.06081809,BEST,0.49,EUR,Cryptocurrency,33,-,-,-,-,-,0.00
T1efa72e8-ec32-658f-91c6-c3396c908aff,2024-11-20T11:59:48+01:00,sell,incoming,10.39,EUR,10.00000000,XRP,1.04,EUR,Cryptocurrency,8,-,-,-,-,-,0.00
T1efa72e8-ec8c-6ae1-91c6-c3396c908aff,2024-11-20T11:59:48+01:00,buy,outgoing,10.39,EUR,20.84442511,BEST,0.50,EUR,Cryptocurrency,33,-,-,-,-,-,0.00
T1efa7464-bd05-66d0-ac0c-3750b7eaee43,2024-11-20T14:49:44+01:00,sell,incoming,11.16,EUR,22.79060393,BEST,0.49,EUR,Cryptocurrency,33,-,-,-,-,-,0.00
T1efa7464-bd93-61d2-a1c5-d37a9794e3f3,2024-11-20T14:49:44+01:00,buy,outgoing,11.16,EUR,301.63996459,ESE,0.04,EUR,Cryptocurrency,3134,-,-,-,-,-,0.00
1efa7464-bdc9-6072-89c9-c1f461b61ea2,2024-11-20T14:49:44+01:00,transfer,incoming,0.01,EUR,0.01123741,BEST,0.50,EUR,Cryptocurrency,33,-,-,-,-,-,-
1efa7464-be77-619a-adc4-e319f1575fad,2024-11-20T14:49:44+01:00,transfer,incoming,0.01,EUR,0.01123741,BEST,0.50,EUR,Cryptocurrency,33,-,-,-,-,-,-
aff75467-e04f-42ca-b5b7-5018b89cf282,2024-11-20T14:51:29+01:00,transfer,incoming,0.31,EUR,8.52469000,ESE,0.04,EUR,Cryptocurrency,3134,-,-,-,-,-,-
T1efa8c2f-9208-6aa5-a1cd-8b33e15ba9d8,2024-11-22T12:14:43+01:00,sell,incoming,6.99,EUR,310.16465459,ESE,0.02,EUR,Cryptocurrency,3134,-,-,-,-,-,0.00
T1efa8c2f-925b-6ac7-a1cd-8b33e15ba9d8,2024-11-22T12:14:43+01:00,buy,outgoing,6.99,EUR,13.54429965,BEST,0.52,EUR,Cryptocurrency,33,-,-,-,-,-,0.00
2d4e7f7d-9a52-4b62-b5c0-65c5113ce67f,2024-11-22T19:23:39+01:00,transfer,incoming,0.82,EUR,16.62034000,LL,0.05,EUR,Cryptocurrency,3262,-,-,-,-,-,-
b50ae0c7-726f-4d6a-a8e4-876e90ea14c9,2024-11-25T13:04:24+01:00,transfer,incoming,0.01,EUR,0.01356677,BEST,0.59,EUR,Cryptocurrency,33,-,-,-,-,-,-
5d078982-5958-4223-a09b-4cad8d68a6ec,2024-11-26T14:48:17+01:00,transfer,incoming,0.71,EUR,13.96615000,AGENT,0.05,EUR,Cryptocurrency,3269,-,-,-,-,-,-
1efac143-892c-6324-bb3c-2fc59d2d7057,2024-11-26T17:33:52+01:00,reward,incoming,0.14,EUR,0.00004371,ETH,3202.93,EUR,Cryptocurrency,5,-,-,-,-,-
1efac18a-463e-6412-823b-0b2e5d61dfb7,2024-11-26T18:05:30+01:00,reward,incoming,0.01,EUR,0.00000478,SCRT,2092.05,EUR,Cryptocurrency,2639,-,-,-,-,-
1efac190-65df-6748-a2b1-512f7a6a6ef1,2024-11-26T18:08:15+01:00,reward,incoming,0.01,EUR,0.00002307,APE,433.46,EUR,Cryptocurrency,1102,-,-,-,-,-
1efac194-5c16-6960-bfef-a7a2f7a87263,2024-11-26T18:10:01+01:00,reward,incoming,0.01,EUR,0.00004509,AUDIO,221.78,EUR,Cryptocurrency,2198,-,-,-,-,-
0718c846-db60-47e5-b199-a223c94f04ab,2024-11-27T16:33:10+01:00,transfer,incoming,0.74,EUR,18.24488000,OBT,0.04,EUR,Cryptocurrency,3238,-,-,-,-,-,-
f6f555d6-63f9-4fe2-afdc-3f3cf407d76f,2024-11-28T18:33:52+01:00,transfer,incoming,0.33,EUR,39.41808000,SUPRA,0.01,EUR,Cryptocurrency,3276,-,-,-,-,-,-
7543e7eb-2043-4c16-a668-ffd30c705b8d,2024-11-30T10:25:40+01:00,transfer,incoming,0.29,EUR,7.39761000,NPC,0.04,EUR,Cryptocurrency,3275,-,-,-,-,-,-
7fd40ece-6deb-481a-9b15-7f9e24f9ea03,2024-12-03T15:05:59+01:00,transfer,incoming,0.30,EUR,0.37779000,XFI,0.81,EUR,Cryptocurrency,3284,-,-,-,-,-,-
1efb196d-06de-630e-b1f7-df586ad0d0f3,2024-12-03T17:51:17+01:00,reward,incoming,0.15,EUR,0.00004374,ETH,3429.36,EUR,Cryptocurrency,5,-,-,-,-,-
1efb1994-71e1-6486-aae0-bf2212a4033d,2024-12-03T18:08:55+01:00,reward,incoming,0.01,EUR,0.00000003,APE,333333.33,EUR,Cryptocurrency,1102,-,-,-,-,-
1efb1997-f63a-645a-baec-efb731b84cf2,2024-12-03T18:10:29+01:00,reward,incoming,0.01,EUR,0.00000008,AUDIO,125000.00,EUR,Cryptocurrency,2198,-,-,-,-,-
1efb199b-5516-6a8e-aa0e-d5a7ac29defe,2024-12-03T18:12:00+01:00,reward,incoming,0.01,EUR,0.00000001,SCRT,1000000.00,EUR,Cryptocurrency,2639,-,-,-,-,-
F1efb2efb-8c3e-6f00-be6c-957c2f71a0aa,2024-12-05T11:00:13+01:00,deposit,incoming,10.00,EUR,-,EUR,-,-,Fiat,-,0.00000000,EUR,-,-,-,0.00
9199ddaf-b9bf-41f6-b32a-8101dd9bf531,2024-12-05T16:25:07+01:00,transfer,incoming,0.29,EUR,1.96672000,ZIG,0.15,EUR,Cryptocurrency,3290,-,-,-,-,-,-
1efb3eb2-2f0f-6d40-d182-3aef011e0c21,2024-12-06T16:59:55+01:00,transfer(unstake),outgoing,0.01,EUR,0.00002310,APE,432.90,EUR,Cryptocurrency,1102,-,-,-,-,-
1efb3eb2-2f90-6ae4-bc2a-61960cc831ab,2024-12-06T16:59:56+01:00,transfer,incoming,0.00,EUR,0.00002310,APE,1.78,EUR,Cryptocurrency,1102,-,-,-,-,-,-
T1efb4d91-1b3d-61ff-9aa0-69fc9dcd7ffb,2024-12-07T21:23:07+01:00,buy,outgoing,3.21,EUR,0.00003311,BTC,96949.56,EUR,Cryptocurrency,1,-,-,-,-,-,0.00
T1efb4d91-1b3f-6912-9aa0-69fc9dcd7ffb,2024-12-07T21:23:07+01:00,buy,outgoing,1.28,EUR,0.52377055,XRP,2.44,EUR,Cryptocurrency,8,-,-,-,-,-,0.00
T1efb4d91-1b42-6025-9aa0-69fc9dcd7ffb,2024-12-07T21:23:07+01:00,buy,outgoing,3.51,EUR,0.00090458,ETH,3880.25,EUR,Cryptocurrency,5,-,-,-,-,-,0.00
T1efb4d91-1b44-6738-9aa0-69fc9dcd7ffb,2024-12-07T21:23:07+01:00,buy,outgoing,1.02,EUR,0.00436784,SOL,233.53,EUR,Cryptocurrency,135,-,-,-,-,-,0.00
T1efb4d91-1b46-6e4b-9aa0-69fc9dcd7ffb,2024-12-07T21:23:07+01:00,buy,outgoing,0.98,EUR,0.00134181,BNB,730.36,EUR,Cryptocurrency,46,-,-,-,-,-,0.00
1efb4d91-1db4-69c2-a836-bf5047a80feb,2024-12-07T21:23:07+01:00,transfer,incoming,0.00,EUR,0.00653306,BEST,0.77,EUR,Cryptocurrency,33,-,-,-,-,-,-
T1efb66ee-fbea-6040-5582-96ffda24553e,2024-12-09T21:48:30+01:00,sell,incoming,1.81,EUR,39.41808000,SUPRA,0.05,EUR,Cryptocurrency,3276,-,-,-,-,-,0.00
1efb66ee-fcaf-63a4-a6b0-7bb090ee46c2,2024-12-09T21:48:30+01:00,transfer,incoming,0.00,EUR,0.00110600,BEST,0.82,EUR,Cryptocurrency,33,-,-,-,-,-,-
1efb66f1-cd50-6894-81af-7b83d31b589a,2024-12-09T21:49:41+01:00,transfer,incoming,0.00,EUR,0.00004517,AUDIO,0.18,EUR,Cryptocurrency,2198,-,-,-,-,-,-
1efb66f1-ccb8-6620-71e3-353badc06492,2024-12-09T21:49:41+01:00,transfer(unstake),outgoing,0.01,EUR,0.00004517,AUDIO,221.39,EUR,Cryptocurrency,2198,-,-,-,-,-
1efb66f2-28fa-6582-a6d4-119b99b9ae82,2024-12-09T21:49:51+01:00,transfer,incoming,0.00,EUR,0.00000479,SCRT,0.52,EUR,Cryptocurrency,2639,-,-,-,-,-,-
1efb66f2-287e-6090-3950-7e0b814ece5c,2024-12-09T21:49:51+01:00,transfer(unstake),outgoing,0.01,EUR,0.00000479,SCRT,2087.68,EUR,Cryptocurrency,2639,-,-,-,-,-
T1efb66f3-f92a-687a-bb62-0b7336201d37,2024-12-09T21:50:43+01:00,sell,incoming,0.01,EUR,0.00002310,APE,432.90,EUR,Cryptocurrency,1102,-,-,-,-,-,0.00
T1efb66f3-f9ac-63c8-9d13-736854fb221f,2024-12-09T21:50:43+01:00,buy,outgoing,0.01,EUR,0.01221553,BEST,0.82,EUR,Cryptocurrency,33,-,-,-,-,-,0.00
T1efb66f3-f92a-687c-bb62-0b7336201d37,2024-12-09T21:50:43+01:00,sell,incoming,0.01,EUR,0.00000479,SCRT,2087.68,EUR,Cryptocurrency,2639,-,-,-,-,-,0.00
T1efb66f3-fa15-637a-9d13-736854fb221f,2024-12-09T21:50:43+01:00,buy,outgoing,0.01,EUR,0.01221553,BEST,0.82,EUR,Cryptocurrency,33,-,-,-,-,-,0.00
T1efb66f3-f92c-6f8e-bb62-0b7336201d37,2024-12-09T21:50:43+01:00,sell,incoming,0.01,EUR,0.00004517,AUDIO,221.39,EUR,Cryptocurrency,2198,-,-,-,-,-,0.00
T1efb66f3-fac0-61dc-9d13-736854fb221f,2024-12-09T21:50:43+01:00,buy,outgoing,0.01,EUR,0.01221553,BEST,0.82,EUR,Cryptocurrency,33,-,-,-,-,-,0.00
2c20ea2a-0377-4219-afbe-1870975dae25,2024-12-10T14:28:13+01:00,transfer,incoming,0.16,EUR,25.47365000,SNEK,0.01,EUR,Cryptocurrency,3296,-,-,-,-,-,-
1efb7111-5e05-6b86-b298-45acd0362991,2024-12-10T17:09:08+01:00,reward,incoming,0.15,EUR,0.00004376,ETH,3427.79,EUR,Cryptocurrency,5,-,-,-,-,-
1efb7192-eb84-6c1a-ab13-172ec4775cdb,2024-12-10T18:07:05+01:00,reward,incoming,0.01,EUR,0.00000001,SCRT,1000000.00,EUR,Cryptocurrency,2639,-,-,-,-,-
1efb7196-153f-6ade-8b36-73b74369e417,2024-12-10T18:08:30+01:00,reward,incoming,0.01,EUR,0.00000009,AUDIO,111111.11,EUR,Cryptocurrency,2198,-,-,-,-,-
63cd3527-0176-48da-98ac-ee87ac87caf1,2024-12-11T15:01:05+01:00,transfer,incoming,0.36,EUR,6.55266000,ATR,0.05,EUR,Cryptocurrency,3304,-,-,-,-,-,-
a420aa30-02fd-4c52-a4dd-706fdc87ca9a,2024-12-12T14:45:32+01:00,transfer,incoming,0.36,EUR,7.26006000,QBX,0.05,EUR,Cryptocurrency,3303,-,-,-,-,-,-
e4a243e1-dfd6-43e7-8b3a-cd8a777ee4e3,2024-12-13T14:30:18+01:00,transfer,incoming,0.25,EUR,4.53851000,CREO,0.06,EUR,Cryptocurrency,3305,-,-,-,-,-,-
T1efbad05-a811-6e70-a9b9-0e4620060d1a,2024-12-15T11:35:56+01:00,buy,outgoing,1.81,EUR,2.07712500,BEST,0.87,EUR,Cryptocurrency,33,-,-,-,-,-,0.00
1efbad05-a8d0-6dd4-8f92-75e3e1693d0d,2024-12-15T11:35:56+01:00,transfer,incoming,0.00,EUR,0.00105432,BEST,0.86,EUR,Cryptocurrency,33,-,-,-,-,-,-
e40ceea6-0519-4e98-9546-d1f0c1cbf725,2024-12-16T13:21:52+01:00,transfer,incoming,0.01,EUR,0.01570280,BEST,0.83,EUR,Cryptocurrency,33,-,-,-,-,-,-
8f7e93f6-9389-4584-a7e3-19159e5f88da,2024-12-16T14:31:38+01:00,transfer,incoming,0.60,EUR,195.02484000,TMAI,0.00,-,Cryptocurrency,3312,-,-,-,-,-,-
df757985-ad52-4aab-a85a-8583715bbefe,2024-12-17T15:28:08+01:00,transfer,incoming,0.31,EUR,1.00753000,SUIAI,0.31,EUR,Cryptocurrency,3311,-,-,-,-,-,-
T1efbc8f3-4eb1-6cdf-a9ba-ffc19d60c22a,2024-12-17T16:54:33+01:00,sell,incoming,2.03,EUR,195.02484000,TMAI,0.01,EUR,Cryptocurrency,3312,-,-,-,-,-,0.00
T1efbc8f3-4f11-6051-a9ba-ffc19d60c22a,2024-12-17T16:54:33+01:00,buy,outgoing,2.03,EUR,2.34621925,BEST,0.87,EUR,Cryptocurrency,33,-,-,-,-,-,0.00
1efbc8f3-4f4d-6c12-9e8e-172d0f9a163c,2024-12-17T16:54:33+01:00,transfer,incoming,0.00,EUR,0.00118543,BEST,0.86,EUR,Cryptocurrency,33,-,-,-,-,-,-
1efbc8f3-4fd0-67ca-8eb9-531f9d1aa7a1,2024-12-17T16:54:33+01:00,transfer,incoming,0.00,EUR,0.00118543,BEST,0.86,EUR,Cryptocurrency,33,-,-,-,-,-,-
1efbc98c-1d8b-6c94-a1ff-c10b059526b6,2024-12-17T18:02:54+01:00,reward,incoming,0.16,EUR,0.00004378,ETH,3654.64,EUR,Cryptocurrency,5,-,-,-,-,-
43b9a3e4-fae1-44b7-a759-313967312e7a,2024-12-18T15:39:21+01:00,transfer,incoming,0.31,EUR,0.33464000,KIMA,0.93,EUR,Cryptocurrency,3313,-,-,-,-,-,-
1e08b166-261b-44c5-8b31-e28ac2244f56,2024-12-19T14:58:33+01:00,transfer,incoming,0.30,EUR,26.18103000,APP,0.01,EUR,Cryptocurrency,3180,-,-,-,-,-,-
949c587b-adf1-4224-bbbd-f1575974551b,2024-12-20T14:52:20+01:00,transfer,incoming,0.74,EUR,1342.96688000,FOMO,0.00,-,Cryptocurrency,3320,-,-,-,-,-,-
09bd35e6-b9b5-4e61-8f91-ba3663c5f152,2024-12-23T13:44:56+01:00,transfer,incoming,0.01,EUR,0.01806709,BEST,0.79,EUR,Cryptocurrency,33,-,-,-,-,-,-
49830e44-afa2-4525-ade8-0af123809485,2024-12-23T15:21:42+01:00,transfer,incoming,0.59,EUR,4.39114000,EYWA,0.14,EUR,Cryptocurrency,3319,-,-,-,-,-,-
1efc2163-c10e-68d8-9d7c-097baec8b50c,2024-12-24T17:43:42+01:00,reward,incoming,0.15,EUR,0.00004381,ETH,3423.88,EUR,Cryptocurrency,5,-,-,-,-,-
1efc7918-bdb3-6f96-bc93-59368f55be8c,2024-12-31T17:09:00+01:00,reward,incoming,0.14,EUR,0.00004383,ETH,3194.16,EUR,Cryptocurrency,5,-,-,-,-,-
7e011427-2c81-4240-bd88-23d75858dac6,2025-01-07T15:03:21+01:00,transfer,incoming,0.26,EUR,9.59079000,KIP,0.03,EUR,Cryptocurrency,3334,-,-,-,-,-,-
1efcd132-71db-6c32-8aa2-85f9545aa16c,2025-01-07T17:19:21+01:00,reward,incoming,0.15,EUR,0.00004386,ETH,3419.97,EUR,Cryptocurrency,5,-,-,-,-,-
1efd298f-9a2a-67d2-83e8-8bb1e74bc0b0,2025-01-14T17:59:53+01:00,reward,incoming,0.14,EUR,0.00004388,ETH,3190.52,EUR,Cryptocurrency,5,-,-,-,-,-
62add355-7661-4dff-a19a-d6317198152f,2025-01-15T14:38:58+01:00,transfer,incoming,0.36,EUR,6.33024000,HAI,0.06,EUR,Cryptocurrency,3350,-,-,-,-,-,-
3a6cb002-2c6d-4e58-b60e-2cd1f0e65e90,2025-01-16T15:26:21+01:00,transfer,incoming,0.21,EUR,0.07808000,NOS,2.70,EUR,Cryptocurrency,3345,-,-,-,-,-,-
274218d0-a496-4ea8-b56b-00e717f05f73,2025-01-17T14:35:48+01:00,transfer,incoming,0.21,EUR,27.16632000,HAPPY,0.01,EUR,Cryptocurrency,3346,-,-,-,-,-,-
1efd819d-c274-6a1a-b407-8b092e9d566a,2025-01-21T18:05:05+01:00,reward,incoming,0.14,EUR,0.00004390,ETH,3189.07,EUR,Cryptocurrency,5,-,-,-,-,-
2ab13789-3b1e-46cd-8cc4-c3ccd937bf1d,2025-01-23T14:20:27+01:00,transfer,incoming,0.44,EUR,3.58146000,CAM,0.12,EUR,Cryptocurrency,3357,-,-,-,-,-,-
1efd8c66-4267-61a0-72b3-5e0ae9282e27,2025-01-24T14:40:08+01:00,transfer(unstake),outgoing,256.16,EUR,0.08097059,ETH,3163.62,EUR,Cryptocurrency,5,-,-,-,-,-
1efd8c66-42d7-6ca2-a122-5bfbf505e8e4,2025-01-24T14:40:09+01:00,transfer,incoming,263.13,EUR,0.08097059,ETH,3249.64,EUR,Cryptocurrency,5,-,-,-,-,-,-
52f2f0ec-0ea4-4568-9926-1f1d09bbe5dd,2025-01-24T15:09:27+01:00,transfer,incoming,0.54,EUR,1156.21625000,GOATS,0.00,-,Cryptocurrency,3358,-,-,-,-,-,-
T1efdd55f-7180-6021-8eef-9bb413c54f79,2025-01-28T09:57:56+01:00,sell,incoming,123.61,EUR,0.04097059,ETH,3017.04,EUR,Cryptocurrency,5,-,-,-,-,-,0.00
T1efdd55f-7201-6673-8eef-9bb413c54f79,2025-01-28T09:57:56+01:00,buy,outgoing,123.61,EUR,398.13466453,HBAR,0.31,EUR,Cryptocurrency,62,-,-,-,-,-,0.00
1efdd55f-7227-616e-ba74-198649da1736,2025-01-28T09:57:56+01:00,transfer,incoming,0.06,EUR,0.07697902,BEST,0.80,EUR,Cryptocurrency,33,-,-,-,-,-,-
1efdd55f-726d-6092-b790-c9dd2708c2d4,2025-01-28T09:57:57+01:00,transfer,incoming,0.06,EUR,0.07697902,BEST,0.80,EUR,Cryptocurrency,33,-,-,-,-,-,-
